Tournament,Stage,Match Type,Team A,Team B,Team A Winrate vs B,Team A Winrate,Team A K/D Ratio,Team A Average Damage,Team A Average Combat Score,Team A Average First Kills,Team A Average First Deaths Per Round,Team B Winrate vs A,Team B Winrate,Team B K/D Ratio,Team B Average Damage,Team B Average Combat Score,Team B Average First Kills,Team B Average First Deaths Per Round,Team A Win
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,FNATIC,BBL Esports,25.0,60.49382716049383,1.1824035149818148,133.31324921135646,205.19211356466877,6.123343848580442,0.1990410094637224,75.0,61.76470588235294,1.041038731531762,129.81342872867364,198.12177729018103,5.503289473684211,0.27581177765547604,0
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Vitality,Karmine Corp,100.0,47.368421052631575,1.134357674696951,131.09086370444334,202.12131802296554,5.4857713429855215,0.3386320519221168,0.0,40.0,1.0230733583048113,126.32730732635585,192.2150333016175,5.586108468125595,0.21767840152235965,1
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,FUT Esports,Team Liquid,33.33333333333333,40.0,1.050085562550798,129.9902755267423,199.88181327576902,5.613354873451804,0.23861156131820638,66.66666666666667,59.70149253731343,1.1481855197091555,131.06814310051107,202.0664395229983,5.721976149914821,0.15554684838160138,1
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics,Gentle Mates,100.0,63.46153846153846,1.1450188263533216,131.86393952867942,202.49399733214761,5.7480035492457855,0.3719697643397065,0.0,40.0,0.9758912597017136,124.71059782608695,189.7554347826087,4.985054347826087,0.5944701086956521,1
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp,GIANTX,0.0,40.0,1.0230733583048113,126.32730732635585,192.2150333016175,5.586108468125595,0.21767840152235965,100.0,45.16129032258064,0.9588739738848653,124.98671497584542,188.33816425120773,5.4601449275362315,0.28856280193236716,0
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC,Natus Vincere,100.0,60.49382716049383,1.1824035149818148,133.31324921135646,205.19211356466877,6.123343848580442,0.1990410094637224,0.0,46.42857142857143,1.0653642122650384,130.95567375886526,196.8983451536643,5.632387706855792,0.16748226950354608,1
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Team Liquid,Apeks,100.0,59.70149253731343,1.1481855197091555,131.06814310051107,202.0664395229983,5.721976149914821,0.15554684838160138,0.0,0.0,0.8686147186147186,120.53246753246754,182.87445887445887,4.991341991341991,0.11186147186147186,1
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Gentle Mates,KOI,50.0,40.0,0.9758912597017136,124.71059782608695,189.7554347826087,4.985054347826087,0.5944701086956521,50.0,16.666666666666664,1.0485280898876406,126.25730337078652,191.36404494382023,5.087640449438203,0.10602247191011235,1
VCT 2025: EMEA Kickoff,Main Event,Upper Semifinals,BBL Esports,Team Heretics,40.0,61.76470588235294,1.041038731531762,129.81342872867364,198.12177729018103,5.503289473684211,0.27581177765547604,60.0,63.46153846153846,1.1450188263533216,131.86393952867942,202.49399733214761,5.7480035492457855,0.3719697643397065,0
VCT 2025: EMEA Kickoff,Main Event,Upper Semifinals,FUT Esports,Team Vitality,50.0,40.0,1.050085562550798,129.9902755267423,199.88181327576902,5.613354873451804,0.23861156131820638,50.0,47.368421052631575,1.134357674696951,131.09086370444334,202.12131802296554,5.4857713429855215,0.3386320519221168,0
VCT 2025: EMEA Kickoff,Main Event,Lower Round 2,Gentle Mates,FNATIC,50.0,40.0,0.9758912597017136,124.71059782608695,189.7554347826087,4.985054347826087,0.5944701086956521,50.0,60.49382716049383,1.1824035149818148,133.31324921135646,205.19211356466877,6.123343848580442,0.1990410094637224,0
VCT 2025: EMEA Kickoff,Main Event,Lower Round 2,GIANTX,Team Liquid,0.0,45.16129032258064,0.9588739738848653,124.98671497584542,188.33816425120773,5.4601449275362315,0.28856280193236716,100.0,59.70149253731343,1.1481855197091555,131.06814310051107,202.0664395229983,5.721976149914821,0.15554684838160138,0
VCT 2025: EMEA Kickoff,Main Event,Lower Round 3,FUT Esports,FNATIC,25.0,40.0,1.050085562550798,129.9902755267423,199.88181327576902,5.613354873451804,0.23861156131820638,75.0,60.49382716049383,1.1824035149818148,133.31324921135646,205.19211356466877,6.123343848580442,0.1990410094637224,1
VCT 2025: EMEA Kickoff,Main Event,Lower Round 3,BBL Esports,Team Liquid,0.0,61.76470588235294,1.041038731531762,129.81342872867364,198.12177729018103,5.503289473684211,0.27581177765547604,100.0,59.70149253731343,1.1481855197091555,131.06814310051107,202.0664395229983,5.721976149914821,0.15554684838160138,0
VCT 2025: EMEA Kickoff,Main Event,Upper Final,Team Vitality,Team Heretics,25.0,47.368421052631575,1.134357674696951,131.09086370444334,202.12131802296554,5.4857713429855215,0.3386320519221168,75.0,63.46153846153846,1.1450188263533216,131.86393952867942,202.49399733214761,5.7480035492457855,0.3719697643397065,1
VCT 2025: EMEA Kickoff,Main Event,Lower Round 4,FUT Esports,Team Liquid,33.33333333333333,40.0,1.050085562550798,129.9902755267423,199.88181327576902,5.613354873451804,0.23861156131820638,66.66666666666667,59.70149253731343,1.1481855197091555,131.06814310051107,202.0664395229983,5.721976149914821,0.15554684838160138,0
VCT 2025: EMEA Kickoff,Main Event,Lower Final,Team Heretics,Team Liquid,50.0,63.46153846153846,1.1450188263533216,131.86393952867942,202.49399733214761,5.7480035492457855,0.3719697643397065,50.0,59.70149253731343,1.1481855197091555,131.06814310051107,202.0664395229983,5.721976149914821,0.15554684838160138,0
VCT 2025: EMEA Kickoff,Main Event,Grand Final,Team Vitality,Team Liquid,50.0,47.368421052631575,1.134357674696951,131.09086370444334,202.12131802296554,5.4857713429855215,0.3386320519221168,50.0,59.70149253731343,1.1481855197091555,131.06814310051107,202.0664395229983,5.721976149914821,0.15554684838160138,1
VCT 2025: Pacific Kickoff,Main Event,Upper Round 1,BOOM Esports,T1,0.0,31.25,1.1392617046818727,130.54801920768307,204.71308523409363,5.714285714285714,0.09498199279711886,100.0,56.86274509803921,1.1628582610716542,132.25409491810163,204.56236875262493,5.75472490550189,0.25318353632927343,0
VCT 2025: Pacific Kickoff,Main Event,Upper Round 1,ZETA DIVISION,Nongshim RedForce,0.0,36.11111111111111,1.0161056670235653,126.76470588235294,194.70103806228374,5.503105590062112,0.2945674740484429,100.0,64.51612903225806,1.0786964051536374,127.04081632653062,196.0,5.8311688311688314,0.7038589981447124,0
VCT 2025: Pacific Kickoff,Main Event,Upper Round 1,Global Esports,Team Secret,33.33333333333333,37.03703703703704,1.0891491382188572,130.152466367713,199.26905829596413,5.7450352338244715,0.3713260730301089,66.66666666666667,33.33333333333333,1.0125466684234574,129.57250341997263,196.07592339261285,5.935020519835842,0.2859986320109439,1
VCT 2025: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe,Rex Regum Qeon,33.33333333333333,40.74074074074074,1.0071642967419159,126.96184560780834,195.3522626441881,4.902395740905058,0.34059449866903285,66.66666666666667,50.0,1.1095380035930928,129.50312825860271,199.68196037539104,5.570385818561001,0.3121324296141814,0
VCT 2025: Pacific Kickoff,Main Event,Upper Quarterfinals,DRX,Nongshim RedForce,100.0,62.5,1.1244449901768172,130.4926326129666,201.07563850687623,6.37180746561886,0.09578585461689589,0.0,64.51612903225806,1.0786964051536374,127.04081632653062,196.0,5.8311688311688314,0.7038589981447124,1
VCT 2025: Pacific Kickoff,Main Event,Upper Quarterfinals,Paper Rex,T1,66.66666666666666,62.82051282051282,1.1706334821717297,135.60969044414534,208.84226110363392,5.876985195154778,0.21334051144010768,33.33333333333334,56.86274509803921,1.1628582610716542,132.25409491810163,204.56236875262493,5.75472490550189,0.25318353632927343,0
VCT 2025: Pacific Kickoff,Main Event,Upper Quarterfinals,TALON,Global Esports,100.0,47.61904761904761,1.0075272727272726,128.13636363636363,195.1981818181818,5.3090909090909095,0.10208181818181819,0.0,37.03703703703704,1.0891491382188572,130.152466367713,199.26905829596413,5.7450352338244715,0.3713260730301089,1
VCT 2025: Pacific Kickoff,Main Event,Upper Quarterfinals,Gen.G,Rex Regum Qeon,50.0,52.77777777777778,1.1327990074817906,133.20364993778514,204.4081294068851,6.48486105350477,0.21197013687266694,50.0,50.0,1.1095380035930928,129.50312825860271,199.68196037539104,5.570385818561001,0.3121324296141814,1
VCT 2025: Pacific Kickoff,Main Event,Lower Round 1,Nongshim RedForce,BOOM Esports,100.0,64.51612903225806,1.0786964051536374,127.04081632653062,196.0,5.8311688311688314,0.7038589981447124,0.0,31.25,1.1392617046818727,130.54801920768307,204.71308523409363,5.714285714285714,0.09498199279711886,1
VCT 2025: Pacific Kickoff,Main Event,Lower Round 1,Paper Rex,ZETA DIVISION,33.33333333333333,62.82051282051282,1.1706334821717297,135.60969044414534,208.84226110363392,5.876985195154778,0.21334051144010768,66.66666666666667,36.11111111111111,1.0161056670235653,126.76470588235294,194.70103806228374,5.503105590062112,0.2945674740484429,1
VCT 2025: Pacific Kickoff,Main Event,Lower Round 1,Rex Regum Qeon,Team Secret,66.66666666666666,50.0,1.1095380035930928,129.50312825860271,199.68196037539104,5.570385818561001,0.3121324296141814,33.33333333333334,33.33333333333333,1.0125466684234574,129.57250341997263,196.07592339261285,5.935020519835842,0.2859986320109439,1
VCT 2025: Pacific Kickoff,Main Event,Lower Round 1,Global Esports,DetonatioN FocusMe,33.33333333333334,37.03703703703704,1.0891491382188572,130.152466367713,199.26905829596413,5.7450352338244715,0.3713260730301089,66.66666666666666,40.74074074074074,1.0071642967419159,126.96184560780834,195.3522626441881,4.902395740905058,0.34059449866903285,0
VCT 2025: Pacific Kickoff,Main Event,Upper Semifinals,T1,TALON,33.33333333333333,56.86274509803921,1.1628582610716542,132.25409491810163,204.56236875262493,5.75472490550189,0.25318353632927343,66.66666666666667,47.61904761904761,1.0075272727272726,128.13636363636363,195.1981818181818,5.3090909090909095,0.10208181818181819,1
VCT 2025: Pacific Kickoff,Main Event,Upper Semifinals,Gen.G,DRX,33.33333333333334,52.77777777777778,1.1327990074817906,133.20364993778514,204.4081294068851,6.48486105350477,0.21197013687266694,66.66666666666666,62.5,1.1244449901768172,130.4926326129666,201.07563850687623,6.37180746561886,0.09578585461689589,0
VCT 2025: Pacific Kickoff,Main Event,Lower Round 2,Nongshim RedForce,Rex Regum Qeon,75.0,64.51612903225806,1.0786964051536374,127.04081632653062,196.0,5.8311688311688314,0.7038589981447124,25.0,50.0,1.1095380035930928,129.50312825860271,199.68196037539104,5.570385818561001,0.3121324296141814,1
VCT 2025: Pacific Kickoff,Main Event,Lower Round 2,DetonatioN FocusMe,Paper Rex,25.0,40.74074074074074,1.0071642967419159,126.96184560780834,195.3522626441881,4.902395740905058,0.34059449866903285,75.0,62.82051282051282,1.1706334821717297,135.60969044414534,208.84226110363392,5.876985195154778,0.21334051144010768,1
VCT 2025: Pacific Kickoff,Main Event,Lower Round 3,TALON,Nongshim RedForce,100.0,47.61904761904761,1.0075272727272726,128.13636363636363,195.1981818181818,5.3090909090909095,0.10208181818181819,0.0,64.51612903225806,1.0786964051536374,127.04081632653062,196.0,5.8311688311688314,0.7038589981447124,1
VCT 2025: Pacific Kickoff,Main Event,Lower Round 3,Gen.G,DetonatioN FocusMe,66.66666666666667,52.77777777777778,1.1327990074817906,133.20364993778514,204.4081294068851,6.48486105350477,0.21197013687266694,33.33333333333333,40.74074074074074,1.0071642967419159,126.96184560780834,195.3522626441881,4.902395740905058,0.34059449866903285,1
VCT 2025: Pacific Kickoff,Main Event,Upper Final,T1,DRX,40.0,56.86274509803921,1.1628582610716542,132.25409491810163,204.56236875262493,5.75472490550189,0.25318353632927343,60.0,62.5,1.1244449901768172,130.4926326129666,201.07563850687623,6.37180746561886,0.09578585461689589,0
VCT 2025: Pacific Kickoff,Main Event,Lower Round 4,TALON,Gen.G,0.0,47.61904761904761,1.0075272727272726,128.13636363636363,195.1981818181818,5.3090909090909095,0.10208181818181819,100.0,52.77777777777778,1.1327990074817906,133.20364993778514,204.4081294068851,6.48486105350477,0.21197013687266694,0
VCT 2025: Pacific Kickoff,Main Event,Lower Final,T1,Gen.G,100.0,56.86274509803921,1.1628582610716542,132.25409491810163,204.56236875262493,5.75472490550189,0.25318353632927343,0.0,52.77777777777778,1.1327990074817906,133.20364993778514,204.4081294068851,6.48486105350477,0.21197013687266694,1
VCT 2025: Pacific Kickoff,Main Event,Grand Final,DRX,T1,60.0,62.5,1.1244449901768172,130.4926326129666,201.07563850687623,6.37180746561886,0.09578585461689589,40.0,56.86274509803921,1.1628582610716542,132.25409491810163,204.56236875262493,5.75472490550189,0.25318353632927343,1
VCT 2025: Americas Kickoff,Main Event,Upper Round 1,Evil Geniuses,LOUD,75.0,51.515151515151516,1.0336185521913128,131.14161996943454,200.26846663270504,5.647478349465104,0.2407997962302598,25.0,50.0,1.100236278115387,131.93910447761195,201.16597014925372,5.804179104477612,0.2851044776119403,0
VCT 2025: Americas Kickoff,Main Event,Upper Round 1,MIBR,100 Thieves,50.0,45.0,1.0241980407070685,127.13477653631286,192.96438547486034,5.495810055865922,0.3115083798882681,50.0,61.904761904761905,1.100479020379397,132.43696450428396,203.64953080375358,5.919755600814664,0.2764422684618523,0
VCT 2025: Americas Kickoff,Main Event,Upper Round 1,2Game Esports,FURIA,50.0,16.666666666666664,0.8917171717171717,122.44444444444444,185.08585858585857,4.853535353535354,0.10904040404040403,50.0,30.0,1.0319872117676254,126.44857881136952,194.70230179028133,4.927365728900256,0.288625322997416,0
VCT 2025: Americas Kickoff,Main Event,Upper Round 1,NRG,Cloud9,50.0,59.183673469387756,1.145885463303132,132.77908390758006,204.671260640454,5.903238866396761,0.280871503850831,50.0,51.42857142857142,1.1080398930326874,131.93362193362194,204.09379509379508,5.6479076479076475,0.22898508898508899,0
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,KRÜ Esports,LOUD,80.0,38.0,1.0972633759233803,130.55898290954565,201.03709879116298,5.444768653605669,0.22129637348895373,20.0,50.0,1.100236278115387,131.93910447761195,201.16597014925372,5.804179104477612,0.2851044776119403,0
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,Sentinels,100 Thieves,50.0,55.932203389830505,1.1193275063538501,131.39356704011564,204.24213950126492,6.361763642934586,0.19513913986266718,50.0,61.904761904761905,1.100479020379397,132.43696450428396,203.64953080375358,5.919755600814664,0.2764422684618523,1
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,LEVIATÁN,FURIA,100.0,33.33333333333333,1.118209912824277,131.47798119742703,201.30826323602176,5.925284512617516,0.2929391390400792,0.0,30.0,1.0319872117676254,126.44857881136952,194.70230179028133,4.927365728900256,0.288625322997416,1
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,G2 Esports,Cloud9,100.0,68.05555555555556,1.1566480098331036,133.9560639070443,206.75526506899055,6.074074074074074,0.289480755265069,0.0,51.42857142857142,1.1080398930326874,131.93362193362194,204.09379509379508,5.6479076479076475,0.22898508898508899,1
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,FURIA,Evil Geniuses,33.33333333333334,30.0,1.0319872117676254,126.44857881136952,194.70230179028133,4.927365728900256,0.288625322997416,66.66666666666666,51.515151515151516,1.0336185521913128,131.14161996943454,200.26846663270504,5.647478349465104,0.2407997962302598,0
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,Cloud9,MIBR,33.33333333333333,51.42857142857142,1.1080398930326874,131.93362193362194,204.09379509379508,5.6479076479076475,0.22898508898508899,66.66666666666667,45.0,1.0241980407070685,127.13477653631286,192.96438547486034,5.495810055865922,0.3115083798882681,0
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports,2Game Esports,100.0,38.0,1.0972633759233803,130.55898290954565,201.03709879116298,5.444768653605669,0.22129637348895373,0.0,16.666666666666664,0.8917171717171717,122.44444444444444,185.08585858585857,4.853535353535354,0.10904040404040403,1
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,100 Thieves,NRG,66.66666666666666,61.904761904761905,1.100479020379397,132.43696450428396,203.64953080375358,5.919755600814664,0.2764422684618523,33.33333333333334,59.183673469387756,1.145885463303132,132.77908390758006,204.671260640454,5.903238866396761,0.280871503850831,0
VCT 2025: Americas Kickoff,Main Event,Upper Semifinals,LOUD,Sentinels,0.0,50.0,1.100236278115387,131.93910447761195,201.16597014925372,5.804179104477612,0.2851044776119403,100.0,55.932203389830505,1.1193275063538501,131.39356704011564,204.24213950126492,6.361763642934586,0.19513913986266718,0
VCT 2025: Americas Kickoff,Main Event,Upper Semifinals,G2 Esports,LEVIATÁN,80.0,68.05555555555556,1.1566480098331036,133.9560639070443,206.75526506899055,6.074074074074074,0.289480755265069,20.0,33.33333333333333,1.118209912824277,131.47798119742703,201.30826323602176,5.925284512617516,0.2929391390400792,1
VCT 2025: Americas Kickoff,Main Event,Lower Round 2,Evil Geniuses,MIBR,0.0,51.515151515151516,1.0336185521913128,131.14161996943454,200.26846663270504,5.647478349465104,0.2407997962302598,100.0,45.0,1.0241980407070685,127.13477653631286,192.96438547486034,5.495810055865922,0.3115083798882681,0
VCT 2025: Americas Kickoff,Main Event,Lower Round 2,NRG,KRÜ Esports,75.0,59.183673469387756,1.145885463303132,132.77908390758006,204.671260640454,5.903238866396761,0.280871503850831,25.0,38.0,1.0972633759233803,130.55898290954565,201.03709879116298,5.444768653605669,0.22129637348895373,0
VCT 2025: Americas Kickoff,Main Event,Lower Round 3,LEVIATÁN,MIBR,60.0,33.33333333333333,1.118209912824277,131.47798119742703,201.30826323602176,5.925284512617516,0.2929391390400792,40.0,45.0,1.0241980407070685,127.13477653631286,192.96438547486034,5.495810055865922,0.3115083798882681,0
